1391751343044403200,https://twitter.com/ZeitWolverine/status/1391751343044403200,ZeitWolverine,"@TheAnarchoZone You got an angry bootlicker having a maga meltdown in your thread, hahah.",-0.5106
1391759712887128070,https://twitter.com/theantifafox/status/1391759712887128070,theantifafox,@ZeitWolverine Awesome.,0.6249
1391388704640491528,https://twitter.com/theantifafox/status/1391388704640491528,theantifafox,Conservatives still don't know what Communism is. 🤣 https://t.co/9ivlhbEB6N,0.4939
1391461437441204225,https://twitter.com/secular_coconut/status/1391461437441204225,secular_coconut,"@rolaaus @TheAnarchoZone Actually, after checking your profile properly, I take that back. There is no chance that you will ever seek an actual education, or that you would be able to understand anything in it. I'll not address you further, as I try not to engage with dangerously delusional people.",-0.6981
1391750807289163787,https://twitter.com/ZeitWolverine/status/1391750807289163787,ZeitWolverine,"@secular_coconut @rolaaus @TheAnarchoZone This child is really struggling to type, much less write anything comprehensive, lol.",0.1137
1391554291119181828,https://twitter.com/rolaaus/status/1391554291119181828,rolaaus,"@depsurrel @Corranisafurry @TheAnarchoZone Delusional much, you have a higher risk of dying from being hit by lightening!!",-0.3987
1391560790528958465,https://twitter.com/depsurrel/status/1391560790528958465,depsurrel,@rolaaus @Corranisafurry @TheAnarchoZone I'd trust the lightning more than a police officer.,0.5106
1391559026073247744,https://twitter.com/rolaaus/status/1391559026073247744,rolaaus,"@Corranisafurry @TheAnarchoZone ""I SUSPECT BEING"" what part of THAT made you think I was talking g about someone else",-0.4466
1391559973625339906,https://twitter.com/Corranisafurry/status/1391559973625339906,Corranisafurry,"@rolaaus @TheAnarchoZone Calm down, get a nice drink of water or whisky, breathe a bit, then get back to me when you've rediscovered how to make coherent sentences",0.6486
1391558822121009152,https://twitter.com/rolaaus/status/1391558822121009152,rolaaus,"@Corranisafurry @TheAnarchoZone That was a type-o that you should have guessed from the fact that theb""u"" didn't really fit with the rest of that sentence",-0.2563
1391559559093833735,https://twitter.com/Corranisafurry/status/1391559559093833735,Corranisafurry,"@rolaaus @TheAnarchoZone Sorry, you've just made so many I started to wonder if you speak your own language. I'll be sure to get the elder council to decode your divine speak the next several thousand tweets lol",0.8126
1391557726124269571,https://twitter.com/Corranisafurry/status/1391557726124269571,Corranisafurry,"@rolaaus @TheAnarchoZone ""Which my youngest son has AND I suspect being u diagnosed on the spectrum""",-0.296
1391556850907115520,https://twitter.com/rolaaus/status/1391556850907115520,rolaaus,@Corranisafurry @TheAnarchoZone Where did I mention ANYONE ELSE (other than my own son with a confirmed diagnoses) maybe you should brush up on your reading comprehension\nI WAS TALKING ABOUT MYSELF DICKWEED,0.0
1391555235387162624,https://twitter.com/Corranisafurry/status/1391555235387162624,Corranisafurry,"@rolaaus @TheAnarchoZone Oh you're a doctor too? Gosh i'm so honored to be talking to a practitioner so skilled as to diagnose someone they've never met over the net! Lol buddy, i'm not gonna take you or your gish gallop seriously anymore, i'm just gonna laugh. You can take that as a win if you want",0.9428
1391553203062312961,https://twitter.com/TheManlyUnicorn/status/1391553203062312961,TheManlyUnicorn,@rolaaus @Corranisafurry @TheAnarchoZone Okay. So no one then?,-0.2421
1391556490578718720,https://twitter.com/rolaaus/status/1391556490578718720,rolaaus,@TheManlyUnicorn @Corranisafurry @TheAnarchoZone Having successfully murdered other people is NOT a pre-requisite to being an unknown VIOLENT threat to the community and to peace keeping officers of the law!!!,-0.8229
1391555542607409154,https://twitter.com/Corranisafurry/status/1391555542607409154,Corranisafurry,@rolaaus @depsurrel @TheAnarchoZone You keep saying that lol. Not as impressive as you think it is.,0.0253
1391556189649997828,https://twitter.com/rolaaus/status/1391556189649997828,rolaaus,"@Corranisafurry @depsurrel @TheAnarchoZone Well, only hypocrites (and sheeple) and going to be afraid of police buy be perfectly ""fearless"" going out in a thunderstorm!!",0.8684
1391551295085965315,https://twitter.com/rolaaus/status/1391551295085965315,rolaaus,@Corranisafurry @TheAnarchoZone You can cite the RARE instance where someone with Autism (which my youngest son has AND I suspect being u diagnosed on the spectrum because ppl my age never had ASD as an option in the DSM manuals) where cops mishandled situations but those are EXTREMELY RARE,-0.1531
1391552109871517706,https://twitter.com/depsurrel/status/1391552109871517706,depsurrel,@rolaaus @Corranisafurry @TheAnarchoZone Yeah that's why the police murder people at rates far higher than any other nation,-0.5423
